name,price,reference_price,reference_unit,supermarket,url,category,insert_date,product_id
Mortadela bologna italiana loncheada Fiorucci Ferrarini 120 g,2.4,20.0,kg,carrefour-es,https://www.carrefour.es/supermercado/mortadela-bologna-italiana-loncheada-fiorucci-ferrarini-120-g/R-522715739/p,productos_frescos_charcuteria_mortadela_y_chopped,2022-06-20 00:00:00,b3171db0a5d8113c44f9e6be5d00db51
Jamón curado en lonchas Navidul sin gluten 50 g.,1.0,20.0,kg,carrefour-es,https://www.carrefour.es/supermercado/jamon-curado-en-lonchas-navidul-sin-gluten-50-g/R-541301750/p,productos_frescos_charcuteria_jamon_serrano_e_iberico_envasado,2022-06-20 00:00:00,07aa0c9d9c053773763a47243e45f2ee
Jamón york el lonchas sándwich El Pozo sin gluten sin lactosa 225 g.,1.88,8.36,kg,carrefour-es,https://www.carrefour.es/supermercado/jamon-york-el-lonchas-sandwich-el-pozo-sin-gluten-sin-lactosa-225-g/R-522714864/p,productos_frescos_charcuteria_jamon_cocido_y_lacon,2022-06-20 00:00:00,efec66d1fbdd491a2549b8a978aaaf8e
Jamón ibérico de bellota 50% raza ibérica sin lactosa pieza de 8 kg aprox,199.0,24.87,kg,carrefour-es,https://www.carrefour.es/supermercado/jamon-iberico-de-bellota-50-raza-iberica-sin-lactosa-pieza-de-8-kg-aprox/R-VC4AECOMM-587786/p,productos_frescos_charcuteria_jamon_serrano_e_iberico_pieza,2022-06-20 00:00:00,31fe5ca437156bc6ef37a4b96da4e81e
Fanta de sandía sin azúcares añadidos lata 33 cl.,0.65,1.97,l,carrefour-es,https://www.carrefour.es/supermercado/fanta-de-sandia-sin-azucares-anadidos-lata-33-cl/R-VC4AECOMM-495399/p,bebidas_refrescos_sabores_con_gas,2022-06-21 00:00:00,e7cfa0d70ab96906038ef09b8bb4c106
Gaseosa Schuss botella 1 l.,0.54,0.54,l,carrefour-es,https://www.carrefour.es/supermercado/gaseosa-schuss-botella-1-l/R-527031632/p,bebidas_refrescos_gaseosa,2022-06-21 00:00:00,22e3ff559e9e0100038ddf117a981f61
Galletas de cereales con leche Belvita Fontaneda 300 g.,1.58,5.27,kg,carrefour-es,https://www.carrefour.es/supermercado/galletas-de-cereales-con-leche-belvita-fontaneda-300-g/R-prod1050067/p,la_despensa_dulce_y_desayuno_galletas,2022-06-21 00:00:00,1b1f3e2825e43faf65c9fabf3b122e56
Chocolate negro con 85% cacao ecológico Suchard pack de 2 ud de 90 g.,3.69,20.5,kg,carrefour-es,https://www.carrefour.es/supermercado/chocolate-negro-con-85-cacao-ecologico-suchard-pack-de-2-ud-de-90-g/R-VC4AECOMM-680563/p,la_despensa_dulce_y_desayuno_chocolates_turrones_y_bombones,2022-06-21 00:00:00,a15aab669adb892866065247e6c8fba0
Bizcochito con fruta y fibra All Bran Kellogg's 6 unidades de 40 g.,3.09,12.87,kg,carrefour-es,https://www.carrefour.es/supermercado/bizcochito-con-fruta-y-fibra-all-bran-kelloggs-6-unidades-de-40-g/R-521003406/p,la_despensa_dulce_y_desayuno_cereales_y_barritas,2022-06-21 00:00:00,9689a78b2cd76d3b00147be5c970af37
"Queso madurado Gallego D.O.P ahumado San simón Da Costa De Nuestra tierra pieza 1,1 Kg aprox",17.98,16.35,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-madurado-gallego-dop-ahumado-san-simon-da-costa-de-nuestra-tierra-pieza-11-kg-aprox/R-VC4AECOMM-671041/p,productos_frescos_quesos_todos_los_quesos,2022-06-21 00:00:00,a78484c7a8a12eee7c733389dd89e99d
Queso azul roquefort Societé Lactalis cuña 200 g,7.1,35.5,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-azul-roquefort-societe-lactalis-cuna-200-g/R-783928678/p,productos_frescos_quesos_azules_y_roquefort,2022-06-21 00:00:00,7aba69c2c34a5d3a1572618624406889
Queso azul de Bresse Carrefour 250 g,3.2,12.8,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-azul-de-bresse-carrefour-250-g/R-785981473/p,productos_frescos_quesos_azules_y_roquefort,2022-06-21 00:00:00,5b8ee1ac7fb45687bbc718e411094957
Queso azul semicurado Carrefour Extra cuña de 180 g,1.85,10.28,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-azul-semicurado-carrefour-extra-cuna-de-180-g/R-VC4AECOMM-477756/p,productos_frescos_quesos_azules_y_roquefort,2022-06-21 00:00:00,e0eec905f3778bbc32839c21be14bb48
Queso comté D.O.P. Montarlier 6 meses curación President pieza 220 g,5.95,27.05,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-comte-dop-montarlier-6-meses-curacion-president-pieza-220-g/R-783928740/p,productos_frescos_quesos_con_denominacion_origen,2022-06-21 00:00:00,8dc2524226bde3c68aa7c2ab17369674
Queso de Vaca Tierno Provolone dulce Carrefour Extra pieza de 150 g,1.55,10.33,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-vaca-tierno-provolone-dulce-carrefour-extra-pieza-de-150-g/R-VC4AECOMM-497916/p,productos_frescos_quesos_con_denominacion_origen,2022-06-21 00:00:00,df3ebb68935a63c4f8c60e2601ab0dae
Medallones de rulo de queso de cabra Carrefour 150 g,2.5,16.67,kg,carrefour-es,https://www.carrefour.es/supermercado/medallones-de-rulo-de-queso-de-cabra-carrefour-150-g/R-VC4AECOMM-503144/p,productos_frescos_quesos_con_denominacion_origen,2022-06-21 00:00:00,26da6bf5997f3aeb6dff578632aa1d9b
Queso de Vaca Tierno Provolone con Orégano Carrefour Extra pieza de 150 g,1.39,9.27,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-vaca-tierno-provolone-con-oregano-carrefour-extra-pieza-de-150-g/R-VC4AECOMM-497921/p,productos_frescos_quesos_con_denominacion_origen,2022-06-21 00:00:00,24ac8c81e3221a0b495166835bcbe960
Whisky J&B escocés 70 cl.,12.49,17.84,l,carrefour-es,https://www.carrefour.es/supermercado/whisky-jb-escoces-70-cl/R-521028327/p,bebidas_alcoholes_whisky_y_bourbon,2022-06-21 00:00:00,ce4efca2e1634e5e911504e963e8bd69
Mantequilla fácil de untar Lurpak 200 g.,3.55,17.75,kg,carrefour-es,https://www.carrefour.es/supermercado/mantequilla-facil-de-untar-lurpak-200-g/R-797608422/p,la_despensa_lacteos_mantequillas_y_margarinas,2022-06-21 00:00:00,91d1dde0d0625189c17c82710eae2418
Mantequilla fácil de untar ligeramente salada Lurpak 200 g.,3.55,17.75,kg,carrefour-es,https://www.carrefour.es/supermercado/mantequilla-facil-de-untar-ligeramente-salada-lurpak-200-g/R-VC4AECOMM-747323/p,la_despensa_lacteos_mantequillas_y_margarinas,2022-06-21 00:00:00,fcec759b12ebbdcbe0f431315a7599ee
Queso de mezcla semicurado Gran Capitán 1 kg aprox,11.85,15.8,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-mezcla-semicurado-gran-capitan-1-kg-aprox/R-521033958/p,productos_frescos_quesos_semicurado,2022-06-21 00:00:00,5929f904803c29e2051b08e7056249b5
Mortadela ahumada en lonchas MRM sin gluten 225 g,2.8,12.44,kg,carrefour-es,https://www.carrefour.es/supermercado/mortadela-ahumada-en-lonchas-mrm-sin-gluten-225-g/R-584401501/p,productos_frescos_charcuteria_mortadela_y_chopped,2022-06-21 00:00:00,0a504fe2a90e8fcad890756782a3a7dc
Jamón de cebo ibérico 50% raza ibérica en lonchas Carrefour 100 g,4.29,42.9,kg,carrefour-es,https://www.carrefour.es/supermercado/jamon-de-cebo-iberico-50-raza-iberica-en-lonchas-carrefour-100-g/R-618405074/p,productos_frescos_charcuteria_jamon_serrano_e_iberico_envasado,2022-06-21 00:00:00,86f60b2a957ff6b57782213d7d934df4
Queso fundido en lonchas especial para sándwich Disfruta 160 g.,1.27,7.94,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-fundido-en-lonchas-especial-para-sandwich-disfruta-160-g/R-VC4AECOMM-613096/p,productos_frescos_quesos_fundidos,2022-06-21 00:00:00,5298d61563214e8052e5688e9cd3595a
Kiwi Círculo de Calidad a granel 1 kg aprox,3.09,3.09,kg,carrefour-es,https://www.carrefour.es/supermercado/kiwi-circulo-de-calidad-a-granel-1-kg-aprox/R-prod730834/p,productos_frescos_frutas_fruta_de_temporada,2022-06-21 00:00:00,98faecaa59c9746a43e2af9921e35555
Queso de cabra semicurado Navidul 70 g.,1.0,14.29,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-cabra-semicurado-navidul-70-g/R-prod381161/p,productos_frescos_quesos_semicurado,2022-06-21 00:00:00,898cf735fe13cef6793e1887493e461b
Queso de mezcla curado Carrefour cuña de 500 g aprox,4.29,8.59,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-mezcla-curado-carrefour-cuna-de-500-g-aprox/R-521033974/p,productos_frescos_quesos_curado,2022-06-21 00:00:00,1b4986b6e836b14f4d81eec8e7ffbc09
Queso mini de cabra al pimentón Carrefour 425 g,5.95,14.87,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-mini-de-cabra-al-pimenton-carrefour-425-g/R-fprod1260392/p,productos_frescos_quesos_curado,2022-06-21 00:00:00,49712e5a5c89d20e23d1672c8b2cd6e3
Queso de mezcla curado Granja de la Luz cuña de 400 g aprox,4.36,10.9,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-mezcla-curado-granja-de-la-luz-cuna-de-400-g-aprox/R-827618055/p,productos_frescos_quesos_anejo,2022-06-21 00:00:00,7bd1b735b7c9f04408bfcf232d8a8bdb
"Queso puro de oveja añejo reserva Legio cuña 1/8, 300 g aprox",5.07,16.9,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-puro-de-oveja-anejo-reserva-legio-cuna-1-8-300-g-aprox/R-prod490405/p,productos_frescos_quesos_anejo,2022-06-21 00:00:00,e67ca71b44be44d6f7b1c24be356f1e4
"Queso puro de oveja viejo Legio cuña 1/8, 350 g aprox",5.58,15.95,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-puro-de-oveja-viejo-legio-cuna-1-8-350-g-aprox/R-prod490425/p,productos_frescos_quesos_anejo,2022-06-21 00:00:00,8880003269f77435ca2423389aafde81
Queso de mezcla curado Gran Capitán cuña ya cortada de 210 g,4.99,23.76,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-mezcla-curado-gran-capitan-cuna-ya-cortada-de-210-g/R-783928800/p,productos_frescos_quesos_curado,2022-06-21 00:00:00,dabc1a498afbddb6a2a6d5daf3cf053f
"Queso puro de oveja añejo 12 meses curación Pok cuña 1/8, 330 g aprox",6.85,20.75,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-puro-de-oveja-anejo-12-meses-curacion-pok-cuna-1-8-330-g-aprox/R-826004589/p,productos_frescos_quesos_anejo,2022-06-21 00:00:00,b010d8bdf9c43affa88b3c51a7077d37
"Queso oveja viejo reserva Granja de la Luz cuña 1/8, 300 g aprox",4.77,15.9,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-oveja-viejo-reserva-granja-de-la-luz-cuna-1-8-300-g-aprox/R-847700376/p,productos_frescos_quesos_anejo,2022-06-21 00:00:00,ddebf593abce3082eb62c57a0a958c13
Queso de oveja añejo D.O.P Zamorano De Nuestra Tierra 250 g,4.4,17.6,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-oveja-anejo-dop-zamorano-de-nuestra-tierra-250-g/R-prod393727/p,productos_frescos_quesos_anejo,2022-06-21 00:00:00,5ad47cce9fb9bcd2d333a475deb96123
"Queso de oveja curado puro mini Carrefour pieza de 1,19 kg aprox",10.0,8.4,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-oveja-curado-puro-mini-carrefour-pieza-de-119-kg-aprox/R-787714409/p,productos_frescos_quesos_curado,2022-06-21 00:00:00,ed462e04cd478354d7672e183e4b44f3
Croissant de mantequilla de chocolate 90 g,0.85,9.44,kg,carrefour-es,https://www.carrefour.es/supermercado/croissant-de-mantequilla-de-chocolate-90-g/R-prod1130634/p,productos_frescos_panaderia_bolleria_y_pasteleria_bolleria_tradicional,2022-06-21 00:00:00,e69cb923e14d3f6ac6838e161d8dabcd
Bizcocho con pepitas de chocolate con leche y relleno de chocolate Milka 350 g.,4.05,11.57,kg,carrefour-es,https://www.carrefour.es/supermercado/bizcocho-con-pepitas-de-chocolate-con-leche-y-relleno-de-chocolate-milka-350-g/R-854812871/p,productos_frescos_panaderia_bolleria_y_pasteleria_magdalenas_dulces_y_bollos,2022-06-21 00:00:00,1c36179de224b5e6a8ebb52f37ef2238
OREO mini helado cono caja 8 uds 160 gr,3.65,16.29,l,dia-es,https://www.dia.es/compra-online/congelados/helados/p/273059,congelados_helados,2022-06-21 00:00:00,1aef9184397680a932dcc6b17ea16d7b
DIA EL CENCERRO queso de oveja añejo 16 meses cuña (peso aprox. 300 gr),4.47,14.89,kg,dia-es,https://www.dia.es/compra-online/frescos/charcuteria-y-quesos/quesos/p/266761,frescos_charcuteria_y_quesos_quesos,2022-06-22 00:00:00,888fbdc928fdf033d49b14d91a45ab7a
Cigala pequeña 500 g,7.49,14.99,kg,carrefour-es,https://www.carrefour.es/supermercado/cigala-pequena-500-g/R-prod210537/p,productos_frescos_pescaderia_marisco_almejas_y_mejillones,2022-06-22 00:00:00,39bef95b7d219113150e2c12c01e7635
Néctar de melocotón Minute Maid sin azúcares añadidos botella 1 l.,1.7,1.7,l,carrefour-es,https://www.carrefour.es/supermercado/nectar-de-melocoton-minute-maid-sin-azucares-anadidos-botella-1-l/R-520660904/p,bebidas_aguas_y_zumos_zumos_no_refrigerados,2022-06-22 00:00:00,ad7be73a550bd15298c7aedc3387e2ea
Tiras de Potón del Pacifico rebozadas Carrefour 400 g.,1.67,4.17,kg,carrefour-es,https://www.carrefour.es/supermercado/tiras-de-poton-del-pacifico-rebozadas-carrefour-400-g/R-605901611/p,la_despensa_conservas_sopas_y_precocinados_croquetas_y_rebozados,2022-06-22 00:00:00,e01ad292a2163ee138b9c2e70359f67d
Avellanas tostadas Carrefour 200 g.,2.85,14.25,kg,carrefour-es,https://www.carrefour.es/supermercado/avellanas-tostadas-carrefour-200-g/R-521003540/p,la_despensa_aperitivos_frutos_secos,2022-06-22 00:00:00,cfe7d13388370b06ffbbe353a20e3913
"DIA ZUMOSFERA zumo piña, manzana y uva envase 1 lt",0.75,0.75,l,dia-es,https://www.dia.es/compra-online/bebidas/zumos/p/146291,bebidas_zumos,2022-06-22 00:00:00,d83843926876407ca97cdacefb5db510
"Aceite de oliva suave 0,4º La Española 1 l.",5.89,5.89,l,carrefour-es,https://www.carrefour.es/supermercado/aceite-de-oliva-suave-04-la-espanola-1-l/R-520660257/p,la_despensa_alimentacion_aceites_y_vinagres,2022-06-23 00:00:00,f80e7272a630c6e37512cbb5ce1f046f
Zumo de naranja y mandarina Carrefour pack de 6 briks de 20 cl.,1.72,1.43,l,carrefour-es,https://www.carrefour.es/supermercado/zumo-de-naranja-y-mandarina-carrefour-pack-de-6-briks-de-20-cl/R-641202245/p,bebidas_aguas_y_zumos_zumos_no_refrigerados,2022-06-23 00:00:00,bd12502ca8487ba1478b36cc4b0cc318
Margarina original Tulipán sin gluten sin aceite de palma 450 g.,2.69,5.98,kg,carrefour-es,https://www.carrefour.es/supermercado/margarina-original-tulipan-sin-gluten-sin-aceite-de-palma-450-g/R-VC4AECOMM-751777/p,la_despensa_lacteos_mantequillas_y_margarinas,2022-06-23 00:00:00,5dd976a1411838d2136a943a5a708802
Orejón albaricoque ecologico Carrefour granel tarrina 125 g,1.99,15.92,kg,carrefour-es,https://www.carrefour.es/supermercado/orejon-albaricoque-ecologico-carrefour-granel-tarrina-125-g/R-prod270557/p,la_despensa_aperitivos_frutas_desecadas,2022-06-23 00:00:00,b5cbf1dc18ebdaf52ea018a77bb4cd61
Pechuga de pollo en aceite Carrefour pack 2 latas de 42 g.,1.99,23.69,kg,carrefour-es,https://www.carrefour.es/supermercado/pechuga-de-pollo-en-aceite-carrefour-pack-2-latas-de-42-g/R-795606087/p,la_despensa_conservas_sopas_y_precocinados_conservas_de_carne,2022-06-23 00:00:00,19259a9601dad42c75b11c7ad0a8b778
Queso semicurado light en lonchas Gran Capitán 160 g.,3.69,23.06,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-semicurado-light-en-lonchas-gran-capitan-160-g/R-823507261/p,productos_frescos_quesos_semicurado,2022-06-23 00:00:00,16dd077ceb10a8f4bec8ece60698b9b0
Pechuga de pollo asada en lonchas Receta Artesana El Pozo sin gluten y sin lactosa 170 g,2.6,15.29,kg,carrefour-es,https://www.carrefour.es/supermercado/pechuga-de-pollo-asada-en-lonchas-receta-artesana-el-pozo-sin-gluten-y-sin-lactosa-170-g/R-prod271529/p,productos_frescos_charcuteria_fiambre_de_pavo_y_pollo,2022-06-23 00:00:00,b13345825c0b78f242f52bbecfa400d8
DIA ZUMOSFERA zumo de manzana sin azúcares añadidos envase 2 lt,1.2,1.2,l,dia-es,https://www.dia.es/compra-online/bebidas/zumos/p/277778,bebidas_zumos,2022-06-23 00:00:00,2e3310064a38d713d3fcb59b3e0e8748
HAAGEN DAZS helado fresa tarrina 81 gr,2.49,30.74,kg,dia-es,https://www.dia.es/compra-online/congelados/helados/p/253758,congelados_carne_y_pollo,2022-06-23 00:00:00,d273fd8d3ebc9c2d4cc2b665f41cb9db
ARGAL Bonnatur jamón cocido en finas lonchas sobre 140 gr,2.29,16.36,kg,dia-es,https://www.dia.es/compra-online/frescos/charcuteria-y-quesos/cocidos/p/229146,frescos_charcuteria_y_quesos_cocidos,2022-06-24 00:00:00,ff368bd65597e91f31ef6430118cf3c1
FRITOS sabor barbacoa bolsa 54 gr,0.5,9.26,kg,dia-es,https://www.dia.es/compra-online/despensa/aperitivos/p/141494,despensa_aperitivos,2022-06-24 00:00:00,f242e13829df3a7d6add14b2da33c9e1
Mandarina malla 2 Kg,3.79,1.9,kg,dia-es,https://www.dia.es/compra-online/frescos/frutas/citricos/p/33918,frescos_frutas_citricos,2022-06-24 00:00:00,4f69b50798a004dc55bd07915b5a85d4
FONT VELLA Levite naranja botella 1.25 lt,1.45,1.16,l,dia-es,https://www.dia.es/compra-online/bebidas/aguas/p/179784,bebidas_aguas,2022-06-24 00:00:00,3d1fc02d38a4a2718a6e509695184ea2
DIA ZUMOSFERA zumo de naranja sin azúcares añadidos envase 2 lt,1.37,0.69,l,dia-es,https://www.dia.es/compra-online/bebidas/zumos/p/26642,bebidas_zumos,2022-06-24 00:00:00,de53e840081b7cffb3a2d01bb48ad24f
DIA ZUMOSFERA zumo de piña sin azúcares añadidos envase 2 lt,1.45,0.73,l,dia-es,https://www.dia.es/compra-online/bebidas/zumos/p/10125,bebidas_zumos,2022-06-24 00:00:00,52ed09fa7de77693bcd142332f0c9a21
Huevos M suelo El Granjero 12 ud.,2.32,2.32,docena,carrefour-es,https://www.carrefour.es/supermercado/huevos-m-suelo-el-granjero-12-ud/R-prod291073/p,la_despensa_huevos_huevos_frescos,2022-06-24 00:00:00,f7b3a65fab3ee522c48c9a444b114cf1
Endivias bandeja 350 gr,1.25,3.57,kg,dia-es,https://www.dia.es/compra-online/frescos/verduras-y-hortalizas/lechugas-escarolas-y-endivias/p/182881,frescos_verduras_y_hortalizas_lechugas_escarolas_y_endivias,2022-06-24 00:00:00,062d6861cf3f118d83e2dfe0a7984547
Margarina rica en omega 3 Flora sin gluten sin lactosa sin aceite de palma 450 g.,2.69,5.98,kg,carrefour-es,https://www.carrefour.es/supermercado/margarina-rica-en-omega-3-flora-sin-gluten-sin-lactosa-sin-aceite-de-palma-450-g/R-VC4AECOMM-457604/p,la_despensa_lacteos_mantequillas_y_margarinas,2022-06-24 00:00:00,771a008d9183d9d1f805292dac2ef264
Mermelada de frutas del bosque categoría extra Carrefour 410 g.,1.79,4.37,kg,carrefour-es,https://www.carrefour.es/supermercado/mermelada-de-frutas-del-bosque-categoria-extra-carrefour-410-g/R-521003498/p,la_despensa_dulce_y_desayuno_mermeladas_membrillos_y_compotas,2022-06-25 00:00:00,d76efbc8a1b55115b64a029ed9c524e7
Horchata de chufa sin azúcar añadido Chufi Zero sin gluten sin lactosa botella 1 l.,1.67,1.67,l,carrefour-es,https://www.carrefour.es/supermercado/horchata-de-chufa-sin-azucar-anadido-chufi-zero-sin-gluten-sin-lactosa-botella-1-l/R-521007117/p,la_despensa_lacteos_batidos_y_horchatas,2022-06-25 00:00:00,81fe6868747168b19308c5b185c9890c
Manzana fuji Círculo de Calidad a granel 1 kg aprox,1.89,1.89,kg,carrefour-es,https://www.carrefour.es/supermercado/manzana-fuji-circulo-de-calidad-a-granel-1-kg-aprox/R-fprod1460462/p,productos_frescos_frutas_manzanas_y_peras,2022-06-25 00:00:00,a5d53ef654101ceaa0b5b1f66128e8f9
Pera conferencia D.O. Rincón de Soto 1 kg aprox,2.49,2.49,kg,carrefour-es,https://www.carrefour.es/supermercado/pera-conferencia-do-rincon-de-soto-1-kg-aprox/R-616401870/p,productos_frescos_frutas_manzanas_y_peras,2022-06-25 00:00:00,32a09d61d6f5388eac29e9f9153bfa04
Pechuga de pavo reducido en sal en finas lonchas Carrefour sin gluten y sin lactosa 200 g,1.81,9.05,kg,carrefour-es,https://www.carrefour.es/supermercado/pechuga-de-pavo-reducido-en-sal-en-finas-lonchas-carrefour-sin-gluten-y-sin-lactosa-200-g/R-VC4AECOMM-613795/p,productos_frescos_charcuteria_fiambre_de_pavo_y_pollo,2022-06-25 00:00:00,a9f7fc378b6a6320dbc8c838dc6c57cf
Jamón cocido exxtra en lonchas finas Carrefour sin gluten y sin lactosa 200 g,1.95,9.75,kg,carrefour-es,https://www.carrefour.es/supermercado/jamon-cocido-exxtra-en-lonchas-finas-carrefour-sin-gluten-y-sin-lactosa-200-g/R-VC4AECOMM-613787/p,productos_frescos_charcuteria_jamon_cocido_y_lacon,2022-06-25 00:00:00,7b557003ecad0db8eba9a5e11e68cb62
Bizcocho de crema de cacao con avellanas Carrefour Kids 120 g.,0.84,7.0,kg,carrefour-es,https://www.carrefour.es/supermercado/bizcocho-de-crema-de-cacao-con-avellanas-carrefour-kids-120-g/R-846800522/p,productos_frescos_panaderia_bolleria_y_pasteleria_magdalenas_dulces_y_bollos,2022-06-25 00:00:00,1ec3e428fdf67f131b27712eb23b857f
Maíz frito XL Grefusa-Mister Corn 85 g.,1.68,1.98,kg,carrefour-es,https://www.carrefour.es/supermercado/maiz-frito-xl-grefusa-mister-corn-85-g/R-521003638/p,la_despensa_aperitivos_frutos_secos,2022-06-25 00:00:00,efd4503d3ff77817e5823ff875f6f6dd
Tomate frito Solís sin gluten y sin lactosa pack 2 tarros de 460 g.,2.6,2.83,kg,carrefour-es,https://www.carrefour.es/supermercado/tomate-frito-solis-sin-gluten-y-sin-lactosa-pack-2-tarros-de-460-g/R-589707507/p,la_despensa_alimentacion_salsas_y_tomate_frito,2022-06-25 00:00:00,cd3932e4712dadc0b88225a74504da2f
Aperitivo de patata Sweet Chili Flame Pringles 160 g.,1.74,10.87,kg,carrefour-es,https://www.carrefour.es/supermercado/aperitivo-de-patata-sweet-chili-flame-pringles-160-g/R-VC4AECOMM-805045/p,la_despensa_aperitivos_patatas_fritas,2022-06-26 00:00:00,a378b3b0f69b4b54bb399cd4964ae3fb
Champiñones laminados Carrefour pack de 3 unidades de 115 g.,2.15,6.23,kg,carrefour-es,https://www.carrefour.es/supermercado/champinones-laminados-carrefour-pack-de-3-unidades-de-115-g/R-521005930/p,la_despensa_conservas_sopas_y_precocinados_conservas_de_vegetales,2022-06-26 00:00:00,0f2d7e5309845634af03711a07c6c1b9
Berberana Carta De Plata Tinto,3.99,3.99,ud,carrefour-es,https://www.carrefour.es/supermercado/vino-tinto-carta-de-plata-berberana-vt-castilla-75-cl/R-520662893/p,bebidas_vinos_tinto,2022-06-26 00:00:00,f3013152045de4e922f33c16bca67cce
Tomate Monterosa unidad (300 gr aprox.),1.08,3.59,kg,dia-es,https://www.dia.es/compra-online/frescos/verduras-y-hortalizas/tomates-pimientos-y-pepinos/p/275122,frescos_verduras_y_hortalizas_tomates_pimientos_y_pepinos,2022-06-26 00:00:00,a73f142024dbac94f62ff949855637fa
Zumo de naranja Tropicana exprimido con pulpa botella 90 cl.,2.55,2.83,l,carrefour-es,https://www.carrefour.es/supermercado/zumo-de-naranja-tropicana-exprimido-con-pulpa-botella-90-cl/R-fprod1180080/p,bebidas_aguas_y_zumos_zumos_refrigerados,2022-06-26 00:00:00,5c31a6fa059a8d18e39f67dc2f8b4717
SERRANO longaniza de pavo y pollo 320 gr,1.99,6.22,kg,dia-es,https://www.dia.es/compra-online/frescos/carne/mixto/p/53462,frescos_carne_mixto,2022-06-26 00:00:00,5e681856acffc7dc432ccc2123bf49c5
Queso de vaca semicurado 200 g.,1.79,8.95,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-vaca-semicurado-200-g/R-prod420090/p,productos_frescos_quesos_semicurado,2022-06-26 00:00:00,36c96f3560663361867514dc88094516
Mortadela Di Bologna IGP Ferrarini España 100 g,2.49,24.9,kg,carrefour-es,https://www.carrefour.es/supermercado/mortadela-di-bologna-igp-ferrarini-espana-100-g/R-prod590910/p,productos_frescos_charcuteria_mortadela_y_chopped,2022-06-26 00:00:00,6bfc07795075f87e11967baa1427b1e8
Queso tierno en lonchas El Ventero sin lactosa 140 g.,2.75,19.64,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-tierno-en-lonchas-el-ventero-sin-lactosa-140-g/R-725602107/p,productos_frescos_quesos_tierno,2022-06-26 00:00:00,87254800d74583a186a84a84c6a415fa
Queso tierno en porciones light Mini Babybel sin lactosa 120 g.,2.75,22.92,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-tierno-en-porciones-light-mini-babybel-sin-lactosa-120-g/R-521030752/p,productos_frescos_quesos_tierno,2022-06-26 00:00:00,ddcb7f231d5842bcb3cfce4bccf94b25
Perejil ultracongelado Carrefour 50 g.,0.99,9.9,kg,carrefour-es,https://www.carrefour.es/supermercado/perejil-ultracongelado-carrefour-50-g/R-prod210275/p,productos_frescos_verduras_y_hortalizas_verduras_y_hortalizas_congeladas,2022-06-26 00:00:00,90b01d7e79a8703f324cae493706f7b9
Mandarina Carrefour a granel 1 kg aprox,1.65,1.65,kg,carrefour-es,https://www.carrefour.es/supermercado/mandarina-carrefour-a-granel-1-kg-aprox/R-fprod1480224/p,productos_frescos_frutas_naranjas_y_otros_citricos,2022-06-26 00:00:00,3525d9410398e08b5b3abe0341c84d53
Raclette en lonchas Carrefour 400 g.,4.45,11.12,kg,carrefour-es,https://www.carrefour.es/supermercado/raclette-en-lonchas-carrefour-400-g/R-521030713/p,productos_frescos_quesos_otros_internacionales,2022-06-26 00:00:00,c7f18ea9be3d30c9e5ee056c8a3de057
Edulcorante Classic  granulado en sobres Natreen 50 g.,2.59,51.8,kg,carrefour-es,https://www.carrefour.es/supermercado/edulcorante-classic-granulado-en-sobres-natreen-50-g/R-526539027/p,la_despensa_dulce_y_desayuno_azucar_y_edulcorantes,2022-06-26 00:00:00,2484950ae23dbbb0f0b7641106b11a27
Margarina rica en omega 3 con aceite de oliva Flora sin gluten sin lactosa sin aceite de palma 225 g.,1.81,8.04,kg,carrefour-es,https://www.carrefour.es/supermercado/margarina-rica-en-omega-3-con-aceite-de-oliva-flora-sin-gluten-sin-lactosa-sin-aceite-de-palma-225-g/R-VC4AECOMM-457603/p,la_despensa_lacteos_mantequillas_y_margarinas,2022-06-26 00:00:00,2073bf8585eb50ae7fdcc86d9863ae93
